osmid,y,x,street_count,accident_count,highway,ref,geometry
42464511,40.612782,-73.939683,4,1,,,POINT (-73.939683 40.612782)
42464514,40.611145,-73.937866,4,1,,,POINT (-73.937866 40.611145)
42464516,40.609515,-73.936046,4,0,traffic_signals,,POINT (-73.936046 40.609515)
42464517,40.6078977,-73.9342316,2,1,,,POINT (-73.9342316 40.6078977)
42464551,40.6936032,-73.9976084,3,0,,,POINT (-73.9976084 40.6936032)
42464553,40.692087,-73.998339,3,0,,,POINT (-73.998339 40.692087)
42464560,40.685001,-73.961155,4,0,,,POINT (-73.961155 40.685001)
42464562,40.6828063,-73.960717,4,0,,,POINT (-73.960717 40.6828063)
42464564,40.682162,-73.960595,3,3,,,POINT (-73.960595 40.682162)
42464576,40.6825753,-74.0079286,3,1,,,POINT (-74.0079286 40.6825753)
42464580,40.6815021,-74.0091934,3,0,,,POINT (-74.0091934 40.6815021)
42464589,40.6793711,-74.0116947,3,0,,,POINT (-74.0116947 40.6793711)
42464610,40.6947896,-73.9824541,3,0,,,POINT (-73.9824541 40.6947896)
42464621,40.693651,-73.9825055,4,0,traffic_signals,,POINT (-73.9825055 40.693651)
42464631,40.6920559,-73.9826228,4,3,traffic_signals,,POINT (-73.9826228 40.6920559)
42464653,40.6400151,-73.9943359,4,1,traffic_signals,,POINT (-73.9943359 40.6400151)
42464655,40.6398162,-73.9943469,3,1,,,POINT (-73.9943469 40.6398162)
42464662,40.6769394,-73.9001336,4,0,traffic_signals,,POINT (-73.9001336 40.6769394)
42464666,40.6769159,-73.899094,4,0,,,POINT (-73.899094 40.6769159)
42464669,40.6770533,-73.8981863,4,0,,,POINT (-73.8981863 40.6770533)
42464672,40.6771937,-73.8972178,4,8,traffic_signals,,POINT (-73.8972178 40.6771937)
42464674,40.677358,-73.896218,4,0,,,POINT (-73.896218 40.677358)
42464676,40.677496,-73.895318,4,1,traffic_signals,,POINT (-73.895318 40.677496)
42464677,40.67763,-73.894388,4,0,,,POINT (-73.894388 40.67763)
42464679,40.677762,-73.893484,4,2,traffic_signals,,POINT (-73.893484 40.677762)
42464682,40.6779,-73.892579,4,2,,,POINT (-73.892579 40.6779)
42464754,40.678031,-73.891672,4,3,,,POINT (-73.891672 40.678031)
42464758,40.678165,-73.890773,4,0,,,POINT (-73.890773 40.678165)
42464761,40.678302,-73.889875,4,1,traffic_signals,,POINT (-73.889875 40.678302)
42464767,40.678828,-73.888156,4,2,,,POINT (-73.888156 40.678828)
42464770,40.6790969,-73.8873048,4,2,,,POINT (-73.8873048 40.6790969)
42464773,40.679373,-73.886438,4,0,,,POINT (-73.886438 40.679373)
42464776,40.679657,-73.885555,4,0,,,POINT (-73.885555 40.679657)
42464779,40.67994,-73.884671,4,0,,,POINT (-73.884671 40.67994)
42464782,40.680221,-73.883785,4,0,,,POINT (-73.883785 40.680221)
42464786,40.680508,-73.882885,4,4,,,POINT (-73.882885 40.680508)
42464789,40.680789,-73.881999,4,4,,,POINT (-73.881999 40.680789)
42464792,40.6810772,-73.8810841,4,2,traffic_signals,,POINT (-73.8810841 40.6810772)
42464794,40.681355,-73.880213,4,2,,,POINT (-73.880213 40.681355)
42464796,40.681675,-73.879126,5,4,traffic_signals,,POINT (-73.879126 40.681675)
42464798,40.6820333,-73.8778698,4,4,traffic_signals,,POINT (-73.8778698 40.6820333)
42464799,40.6820877,-73.8776792,3,1,,,POINT (-73.8776792 40.6820877)
42464800,40.682391,-73.876616,4,2,traffic_signals,,POINT (-73.876616 40.682391)
42464802,40.682749,-73.875361,4,7,traffic_signals,,POINT (-73.875361 40.682749)
42464803,40.683104,-73.874105,4,2,traffic_signals,,POINT (-73.874105 40.683104)
42464804,40.683363,-73.873199,3,2,,,POINT (-73.873199 40.683363)
42464805,40.683411,-73.873033,3,0,,,POINT (-73.873033 40.683411)
42464808,40.683649,-73.872187,4,9,traffic_signals,,POINT (-73.872187 40.683649)
42464809,40.683936,-73.871187,4,4,,,POINT (-73.871187 40.683936)
42464810,40.68419,-73.870296,4,3,,,POINT (-73.870296 40.68419)
42464811,40.6844148,-73.8695002,4,3,traffic_signals,,POINT (-73.8695002 40.6844148)
42464813,40.684646,-73.86869,4,0,traffic_signals,,POINT (-73.86869 40.684646)
42464815,40.684957,-73.867599,4,3,,,POINT (-73.867599 40.684957)
42464823,40.6921704,-73.9891263,4,0,traffic_signals,,POINT (-73.9891263 40.6921704)
42464824,40.6918024,-73.9882134,4,0,traffic_signals,,POINT (-73.9882134 40.6918024)
42464827,40.6914546,-73.9873387,4,2,traffic_signals,,POINT (-73.9873387 40.6914546)
42464832,40.690663,-73.9853532,3,0,traffic_signals,,POINT (-73.9853532 40.690663)
42464834,40.690561,-73.985105,3,3,traffic_signals,,POINT (-73.985105 40.690561)
42464836,40.690292,-73.984433,3,1,traffic_signals,,POINT (-73.984433 40.690292)
42464838,40.6901448,-73.9840629,3,0,traffic_signals,,POINT (-73.9840629 40.6901448)
42464844,40.6897015,-73.9829511,4,1,traffic_signals,,POINT (-73.9829511 40.6897015)
42464847,40.689358,-73.982098,3,0,,,POINT (-73.982098 40.689358)
42464848,40.6889411,-73.9810499,4,1,traffic_signals,,POINT (-73.9810499 40.6889411)
42464852,40.6886516,-73.9802975,3,1,traffic_signals,,POINT (-73.9802975 40.6886516)
42464854,40.6882493,-73.9792893,4,1,traffic_signals,,POINT (-73.9792893 40.6882493)
42464855,40.6878678,-73.9783472,4,1,traffic_signals,,POINT (-73.9783472 40.6878678)
42464856,40.6875345,-73.9774945,4,1,traffic_signals,,POINT (-73.9774945 40.6875345)
42464859,40.6871805,-73.9766171,3,3,traffic_signals,,POINT (-73.9766171 40.6871805)
42464861,40.6870245,-73.9762306,4,2,traffic_signals,,POINT (-73.9762306 40.6870245)
42464864,40.6867299,-73.9754994,3,0,traffic_signals,,POINT (-73.9754994 40.6867299)
42464866,40.6863086,-73.9744464,4,5,traffic_signals,,POINT (-73.9744464 40.6863086)
42464871,40.6858793,-73.9733731,3,1,,,POINT (-73.9733731 40.6858793)
42464905,40.6857637,-73.973084,4,1,traffic_signals,,POINT (-73.973084 40.6857637)
42464918,40.6854438,-73.9722842,3,1,traffic_signals,,POINT (-73.9722842 40.6854438)
42464923,40.6850228,-73.9712344,4,0,traffic_signals,,POINT (-73.9712344 40.6850228)
42464925,40.6846209,-73.9702299,3,0,traffic_signals,,POINT (-73.9702299 40.6846209)
42464929,40.6841532,-73.9690628,4,7,traffic_signals,,POINT (-73.9690628 40.6841532)
42464932,40.6837156,-73.9679476,4,8,traffic_signals,,POINT (-73.9679476 40.6837156)
42464934,40.6834804,-73.9668909,4,1,traffic_signals,,POINT (-73.9668909 40.6834804)
42464936,40.683267,-73.965865,4,3,traffic_signals,,POINT (-73.965865 40.683267)
42464938,40.68304,-73.964779,4,5,traffic_signals,,POINT (-73.964779 40.68304)
42464941,40.682807,-73.963664,4,2,traffic_signals,,POINT (-73.963664 40.682807)
42464945,40.6825936,-73.9626445,3,0,,,POINT (-73.9626445 40.6825936)
42464948,40.682375,-73.961611,4,2,traffic_signals,,POINT (-73.961611 40.682375)
42464953,40.681953,-73.959595,3,1,,,POINT (-73.959595 40.681953)
42464955,40.6817427,-73.9585859,4,3,traffic_signals,,POINT (-73.9585859 40.6817427)
42464958,40.6814825,-73.9573507,3,3,,,POINT (-73.9573507 40.6814825)
42464960,40.6811266,-73.9556609,4,2,traffic_signals,,POINT (-73.9556609 40.6811266)
42464964,40.6808617,-73.9544037,3,0,,,POINT (-73.9544037 40.6808617)
42464967,40.680637,-73.9533685,4,8,traffic_signals,,POINT (-73.9533685 40.680637)
42464972,40.680478,-73.9511857,3,1,traffic_signals,,POINT (-73.9511857 40.680478)
42464975,40.6803907,-73.949555,4,11,traffic_signals,,POINT (-73.949555 40.6803907)
42464977,40.680292,-73.947731,3,3,,,POINT (-73.947731 40.680292)
42464979,40.68024,-73.946749,3,3,traffic_signals,,POINT (-73.946749 40.68024)
42464982,40.6802151,-73.9463448,3,2,traffic_signals,,POINT (-73.9463448 40.6802151)
42464985,40.680088,-73.943973,3,10,traffic_signals,,POINT (-73.943973 40.680088)
42464988,40.6800482,-73.9432613,3,3,traffic_signals,,POINT (-73.9432613 40.6800482)
42464995,40.6798893,-73.9403341,3,1,traffic_signals,,POINT (-73.9403341 40.6798893)
42464999,40.679786,-73.9384365,4,2,traffic_signals,,POINT (-73.9384365 40.679786)
42465002,40.67973,-73.937398,3,7,traffic_signals,,POINT (-73.937398 40.67973)
42465008,40.679593,-73.934872,4,1,traffic_signals,,POINT (-73.934872 40.679593)
42465011,40.679564,-73.934351,3,1,,,POINT (-73.934351 40.679564)
42465016,40.679485,-73.932897,3,5,traffic_signals,,POINT (-73.932897 40.679485)
42465019,40.679277,-73.929058,4,0,traffic_signals,,POINT (-73.929058 40.679277)
42465024,40.679183,-73.927356,3,1,traffic_signals,,POINT (-73.927356 40.679183)
42465027,40.6791425,-73.9265655,3,2,,,POINT (-73.9265655 40.6791425)
42465030,40.6790715,-73.925279,3,1,traffic_signals,,POINT (-73.925279 40.6790715)
42465033,40.679032,-73.924593,3,2,traffic_signals,,POINT (-73.924593 40.679032)
42465036,40.678917,-73.922505,3,1,,,POINT (-73.922505 40.678917)
42465040,40.67887,-73.921646,5,3,traffic_signals,,POINT (-73.921646 40.67887)
42465043,40.6787379,-73.9191265,4,2,traffic_signals,,POINT (-73.9191265 40.6787379)
42465047,40.6786655,-73.9178879,3,0,,,POINT (-73.9178879 40.6786655)
42465054,40.6785848,-73.9163155,4,4,traffic_signals,,POINT (-73.9163155 40.6785848)
42465062,40.6784275,-73.9135536,4,1,traffic_signals,,POINT (-73.9135536 40.6784275)
42465069,40.6783986,-73.9130362,3,2,,,POINT (-73.9130362 40.6783986)
42465072,40.6782898,-73.9108023,4,3,traffic_signals,,POINT (-73.9108023 40.6782898)
42465075,40.6781761,-73.90907,3,0,,,POINT (-73.90907 40.6781761)
42465076,40.678112,-73.9077562,4,1,traffic_signals,,POINT (-73.9077562 40.678112)
42465078,40.6780087,-73.9059828,3,0,,,POINT (-73.9059828 40.6780087)
42465082,40.6778656,-73.9033375,4,3,traffic_signals,,POINT (-73.9033375 40.6778656)
42465084,40.6771274,-73.9004289,4,0,traffic_signals,,POINT (-73.9004289 40.6771274)
42465094,40.648511,-73.961935,3,0,,,POINT (-73.961935 40.648511)
42465096,40.647113,-73.961664,4,0,stop,,POINT (-73.961664 40.647113)
42465099,40.6447197,-73.9612135,4,0,traffic_signals,,POINT (-73.9612135 40.6447197)
42465102,40.6428221,-73.9608565,4,0,traffic_signals,,POINT (-73.9608565 40.6428221)
42465104,40.64094,-73.960502,4,1,stop,,POINT (-73.960502 40.64094)
42465105,40.6387734,-73.96009,4,2,traffic_signals,,POINT (-73.96009 40.6387734)
42465107,40.6372258,-73.9598019,4,0,,,POINT (-73.9598019 40.6372258)
42465114,40.6328131,-73.9589605,4,0,stop,,POINT (-73.9589605 40.6328131)
42465117,40.6303771,-73.9584973,4,0,,,POINT (-73.9584973 40.6303771)
42465128,40.6279933,-73.9580496,4,0,,,POINT (-73.9580496 40.6279933)
42465132,40.6256061,-73.9575976,4,1,traffic_signals,,POINT (-73.9575976 40.6256061)
42465135,40.623216,-73.9571445,4,1,traffic_signals,,POINT (-73.9571445 40.623216)
42465138,40.6208235,-73.9566901,4,0,traffic_signals,,POINT (-73.9566901 40.6208235)
42465141,40.6184352,-73.9562395,4,0,traffic_signals,,POINT (-73.9562395 40.6184352)
42465143,40.6178973,-73.9561369,4,0,,,POINT (-73.9561369 40.6178973)
42465145,40.616036,-73.955786,4,0,traffic_signals,,POINT (-73.955786 40.616036)
42465147,40.6133795,-73.9552838,4,0,traffic_signals,,POINT (-73.9552838 40.6133795)
42465151,40.6108313,-73.9547982,4,3,traffic_signals,,POINT (-73.9547982 40.6108313)
42465156,40.6102772,-73.9546963,4,0,traffic_signals,,POINT (-73.9546963 40.6102772)
42465158,40.6086829,-73.9543904,4,3,traffic_signals,,POINT (-73.9543904 40.6086829)
42465162,40.6062237,-73.9539242,4,2,traffic_signals,,POINT (-73.9539242 40.6062237)
42465165,40.6039026,-73.9534906,4,2,traffic_signals,,POINT (-73.9534906 40.6039026)
42465170,40.6015122,-73.9530378,4,1,traffic_signals,,POINT (-73.9530378 40.6015122)
42465173,40.5992572,-73.9526087,4,4,traffic_signals,,POINT (-73.9526087 40.5992572)
42465176,40.597131,-73.952204,4,1,traffic_signals,,POINT (-73.952204 40.597131)
42465179,40.5961737,-73.952026,4,0,,,POINT (-73.952026 40.5961737)
42465181,40.5947405,-73.951754,4,0,,,POINT (-73.951754 40.5947405)
42465191,40.5905059,-73.9509507,4,1,traffic_signals,,POINT (-73.9509507 40.5905059)
42465194,40.5883898,-73.9505418,4,1,traffic_signals,,POINT (-73.9505418 40.5883898)
42465196,40.5877412,-73.950416,4,0,,,POINT (-73.950416 40.5877412)
42465198,40.5861364,-73.9501042,4,1,,,POINT (-73.9501042 40.5861364)
42465201,40.584856,-73.94987,3,0,,,POINT (-73.94987 40.584856)
42465208,40.584275,-73.949747,3,0,,,POINT (-73.949747 40.584275)
42465210,40.5835076,-73.9496131,3,0,,,POINT (-73.9496131 40.5835076)
42465221,40.6497852,-73.9621899,4,2,traffic_signals,,POINT (-73.9621899 40.6497852)
42465223,40.6490939,-73.962009,1,0,,,POINT (-73.962009 40.6490939)
42465230,40.683461,-73.9760017,3,4,traffic_signals,,POINT (-73.9760017 40.683461)
42465233,40.682447,-73.9762827,3,5,,,POINT (-73.9762827 40.682447)
42465234,40.6821187,-73.9765899,4,3,traffic_signals,,POINT (-73.9765899 40.6821187)
42465236,40.6814835,-73.9770217,4,2,traffic_signals,,POINT (-73.9770217 40.6814835)
42465238,40.6808516,-73.9774513,4,1,traffic_signals,,POINT (-73.9774513 40.6808516)
42465246,40.6802668,-73.9778489,4,1,traffic_signals,,POINT (-73.9778489 40.6802668)
42465250,40.6796349,-73.9782781,4,2,traffic_signals,,POINT (-73.9782781 40.6796349)
42465257,40.6783627,-73.979144,4,0,traffic_signals,,POINT (-73.979144 40.6783627)
42465260,40.6776828,-73.9796051,4,1,traffic_signals,,POINT (-73.9796051 40.6776828)
42465262,40.6770499,-73.9800344,4,3,traffic_signals,,POINT (-73.9800344 40.6770499)
42465265,40.6757777,-73.9808972,4,3,traffic_signals,,POINT (-73.9808972 40.6757777)
42465267,40.6751433,-73.9813258,4,0,traffic_signals,,POINT (-73.9813258 40.6751433)
42465270,40.6746028,-73.9817766,4,0,traffic_signals,,POINT (-73.9817766 40.6746028)
42465273,40.6740008,-73.9822786,4,1,traffic_signals,,POINT (-73.9822786 40.6740008)
42465276,40.6733988,-73.9827806,4,1,traffic_signals,,POINT (-73.9827806 40.6733988)
42465279,40.6727965,-73.983283,4,0,traffic_signals,,POINT (-73.983283 40.6727965)
42465281,40.6721901,-73.9837886,4,2,traffic_signals,,POINT (-73.9837886 40.6721901)
42465284,40.6715907,-73.9842885,4,1,traffic_signals,,POINT (-73.9842885 40.6715907)
42465288,40.6709878,-73.9847913,4,1,traffic_signals,,POINT (-73.9847913 40.6709878)
42465292,40.670385,-73.985294,4,1,traffic_signals,,POINT (-73.985294 40.670385)
42465294,40.669783,-73.985796,4,5,traffic_signals,,POINT (-73.985796 40.669783)
42465296,40.669173,-73.986304,4,0,traffic_signals,,POINT (-73.986304 40.669173)
42465298,40.668578,-73.9868,4,3,traffic_signals,,POINT (-73.9868 40.668578)
42465301,40.667975,-73.9873,4,0,traffic_signals,,POINT (-73.9873 40.667975)
42465305,40.667373,-73.987804,4,1,traffic_signals,,POINT (-73.987804 40.667373)
42465309,40.66677,-73.988307,4,1,traffic_signals,,POINT (-73.988307 40.66677)
42465312,40.66617,-73.98881,4,1,traffic_signals,,POINT (-73.98881 40.66617)
42465315,40.665567,-73.989312,4,1,traffic_signals,,POINT (-73.989312 40.665567)
42465318,40.664963,-73.989815,4,2,traffic_signals,,POINT (-73.989815 40.664963)
42465322,40.6641394,-73.9905048,4,1,traffic_signals,,POINT (-73.9905048 40.6641394)
42465328,40.66359,-73.991089,4,1,traffic_signals,,POINT (-73.991089 40.66359)
42465332,40.663028,-73.991673,4,0,traffic_signals,,POINT (-73.991673 40.663028)
42465336,40.662469,-73.992255,4,0,traffic_signals,,POINT (-73.992255 40.662469)
42465340,40.661909,-73.992838,4,0,traffic_signals,,POINT (-73.992838 40.661909)
42465343,40.661349,-73.99342,4,2,traffic_signals,,POINT (-73.99342 40.661349)
42465349,40.66079,-73.994004,4,2,traffic_signals,,POINT (-73.994004 40.66079)
42465356,40.660228,-73.994588,4,2,traffic_signals,,POINT (-73.994588 40.660228)
42465362,40.6596704,-73.9951664,4,0,traffic_signals,,POINT (-73.9951664 40.6596704)
42465376,40.6591058,-73.995752,3,1,traffic_signals,,POINT (-73.995752 40.6591058)
42465382,40.6585447,-73.996334,3,2,,,POINT (-73.996334 40.6585447)
42465385,40.6579853,-73.9969167,3,1,traffic_signals,,POINT (-73.9969167 40.6579853)
42465392,40.6574235,-73.9975019,3,0,,,POINT (-73.9975019 40.6574235)
42465399,40.6568627,-73.9980862,3,0,traffic_signals,,POINT (-73.9980862 40.6568627)
42465401,40.6563071,-73.9986649,3,0,,,POINT (-73.9986649 40.6563071)
42465404,40.6557464,-73.999249,3,0,traffic_signals,,POINT (-73.999249 40.6557464)
42465408,40.6551853,-73.9998335,3,1,,,POINT (-73.9998335 40.6551853)
42465421,40.6546281,-74.0004114,3,0,traffic_signals,,POINT (-74.0004114 40.6546281)
42465425,40.6540669,-74.0009993,3,2,,,POINT (-74.0009993 40.6540669)
42465427,40.6529468,-74.0021589,4,2,traffic_signals,,POINT (-74.0021589 40.6529468)
42465429,40.6523867,-74.0027423,3,2,traffic_signals,,POINT (-74.0027423 40.6523867)
42465432,40.6518285,-74.0033243,3,2,traffic_signals,,POINT (-74.0033243 40.6518285)
42465434,40.651266,-74.003908,4,5,traffic_signals,,POINT (-74.003908 40.651266)
42465437,40.650706,-74.00449,4,0,traffic_signals,,POINT (-74.00449 40.650706)
42465438,40.6501554,-74.0050777,4,3,traffic_signals,,POINT (-74.0050777 40.6501554)
42465440,40.6495864,-74.0056565,3,1,,,POINT (-74.0056565 40.6495864)
42465442,40.649022,-74.006241,3,2,traffic_signals,,POINT (-74.006241 40.649022)
42465444,40.648465,-74.006824,4,4,traffic_signals,,POINT (-74.006824 40.648465)
42465446,40.6479066,-74.0074033,4,0,traffic_signals,,POINT (-74.0074033 40.6479066)
42465449,40.647344,-74.007988,4,2,traffic_signals,,POINT (-74.007988 40.647344)
42465454,40.6467869,-74.0085692,4,2,traffic_signals,,POINT (-74.0085692 40.6467869)
42465457,40.646227,-74.009153,4,4,traffic_signals,,POINT (-74.009153 40.646227)
42465459,40.645667,-74.009736,4,3,traffic_signals,,POINT (-74.009736 40.645667)
42465462,40.645106,-74.010319,4,3,traffic_signals,,POINT (-74.010319 40.645106)
42465465,40.644547,-74.010902,4,1,traffic_signals,,POINT (-74.010902 40.644547)
42465469,40.643986,-74.011484,4,2,traffic_signals,,POINT (-74.011484 40.643986)
42465476,40.643425,-74.012066,4,3,traffic_signals,,POINT (-74.012066 40.643425)
42465483,40.642866,-74.012649,4,3,traffic_signals,,POINT (-74.012649 40.642866)
42465489,40.642305,-74.013232,4,1,traffic_signals,,POINT (-74.013232 40.642305)
42465494,40.641745,-74.013814,4,3,traffic_signals,,POINT (-74.013814 40.641745)
42465495,40.641186,-74.014397,4,3,traffic_signals,,POINT (-74.014397 40.641186)
42465498,40.640626,-74.01498,4,2,traffic_signals,,POINT (-74.01498 40.640626)
42465503,40.6394827,-74.0161673,4,5,traffic_signals,,POINT (-74.0161673 40.6394827)
42465507,40.638899,-74.016769,4,2,traffic_signals,,POINT (-74.016769 40.638899)
42465514,40.638341,-74.017352,4,3,traffic_signals,,POINT (-74.017352 40.638341)
42465520,40.637781,-74.017931,4,3,,,POINT (-74.017931 40.637781)
42465525,40.6372284,-74.0185064,3,1,,,POINT (-74.0185064 40.6372284)
42465530,40.6365635,-74.0191989,3,0,,,POINT (-74.0191989 40.6365635)
42465533,40.6360863,-74.0197094,4,2,traffic_signals,,POINT (-74.0197094 40.6360863)
42465535,40.6355737,-74.0201561,4,0,traffic_signals,,POINT (-74.0201561 40.6355737)
42465537,40.6349694,-74.0204027,3,0,,,POINT (-74.0204027 40.6349694)
42465539,40.6347125,-74.0205058,3,1,,,POINT (-74.0205058 40.6347125)
42465543,40.634169,-74.020722,4,1,traffic_signals,,POINT (-74.020722 40.634169)
42465548,40.633469,-74.021012,4,0,traffic_signals,,POINT (-74.021012 40.633469)
42465551,40.632579,-74.021375,4,0,traffic_signals,,POINT (-74.021375 40.632579)
42465554,40.631688,-74.021737,4,2,traffic_signals,,POINT (-74.021737 40.631688)
42465557,40.630988,-74.022024,4,1,traffic_signals,,POINT (-74.022024 40.630988)
42465561,40.629486,-74.022638,4,2,traffic_signals,,POINT (-74.022638 40.629486)
42465563,40.6287127,-74.0229533,4,3,traffic_signals,,POINT (-74.0229533 40.6287127)
42465566,40.627972,-74.023258,4,1,traffic_signals,,POINT (-74.023258 40.627972)
42465568,40.6272512,-74.0235516,4,1,traffic_signals,,POINT (-74.0235516 40.6272512)
42465571,40.626514,-74.023853,4,1,traffic_signals,,POINT (-74.023853 40.626514)
42465575,40.6257953,-74.0241503,4,0,traffic_signals,,POINT (-74.0241503 40.6257953)
42465580,40.625049,-74.024449,4,1,traffic_signals,,POINT (-74.024449 40.625049)
42465583,40.624321,-74.02475,4,2,traffic_signals,,POINT (-74.02475 40.624321)
42465586,40.623589,-74.025047,4,0,traffic_signals,,POINT (-74.025047 40.623589)
42465590,40.622859,-74.025345,4,0,traffic_signals,,POINT (-74.025345 40.622859)
42465592,40.6221386,-74.0256631,4,2,traffic_signals,,POINT (-74.0256631 40.6221386)
42465599,40.6214928,-74.0262117,4,3,traffic_signals,,POINT (-74.0262117 40.6214928)
42465611,40.620846,-74.02677,3,1,,,POINT (-74.02677 40.620846)
42465615,40.620323,-74.02722,4,0,traffic_signals,,POINT (-74.02722 40.620323)
42465622,40.619749,-74.027713,3,0,traffic_signals,,POINT (-74.027713 40.619749)
42465625,40.619173,-74.028205,4,1,traffic_signals,,POINT (-74.028205 40.619173)
42465629,40.618593,-74.0287,3,0,,,POINT (-74.0287 40.618593)
42465632,40.617896,-74.029302,4,1,traffic_signals,,POINT (-74.029302 40.617896)
42465637,40.6165143,-74.0304678,4,0,traffic_signals,,POINT (-74.0304678 40.6165143)
42465639,40.615723,-74.031228,4,0,traffic_signals,,POINT (-74.031228 40.615723)
42465649,40.6672523,-73.9945323,5,3,traffic_signals,,POINT (-73.9945323 40.6672523)
